"","DR_NO","DATE.OCC","TIME.OCC","AREA","AREA.NAME","Crm.Cd","Crm.Cd.Desc","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","LAT","LON"
"5512",231513585,"08/14/2023 12:00:00 AM",1700,15,"N Hollywood",888,"TRESPASSING",73,"F","W",501,"SINGLE FAMILY DWELLING",34.1649,-118.4121
"5513",221700881,"06/25/2022 12:00:00 AM",1930,17,"Devonshire",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,"M","B",501,"SINGLE FAMILY DWELLING",34.2455,-118.5541
"5514",242006012,"02/17/2024 12:00:00 AM",1555,20,"Olympic",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,"X","X",202,"LIQUOR STORE",34.0577,-118.3066
"5515",221419288,"11/23/2022 12:00:00 AM",1,14,"Pacific",956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",71,"F","B",501,"SINGLE FAMILY DWELLING",33.9805,-118.4111
"5516",211304928,"01/07/2021 12:00:00 AM",1,13,"Newton",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",61,"M","B",708,"CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE)",34.0213,-118.2566
"5517",231800933,"10/08/2023 12:00:00 AM",1900,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,"M","H",102,"SIDEWALK",33.8816,-118.2913
"5518",211414291,"06/24/2021 12:00:00 AM",400,14,"Pacific",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",33.99,-118.4474
"5519",220220122,"11/12/2022 12:00:00 AM",1830,2,"Rampart",442,"SHOPLIFTING - PETTY THEFT ($950 & UNDER)",0,"X","X",710,"OTHER PREMISE",34.0786,-118.2788
"5520",211316990,"10/06/2021 12:00:00 AM",600,13,"Newton",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,"F","B",122,"VEHICLE, PASSENGER/TRUCK",33.9852,-118.2696
"5521",201808144,"03/13/2020 12:00:00 AM",830,18,"Southeast",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,"F","B",104,"DRIVEWAY",33.941,-118.2781
"5522",220218295,"10/10/2022 12:00:00 AM",1230,2,"Rampart",624,"BATTERY - SIMPLE ASSAULT",53,"M","H",108,"PARKING LOT",34.0598,-118.2734
"5523",210314113,"08/06/2021 12:00:00 AM",900,3,"Southwest",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",31,"M","H",203,"OTHER BUSINESS",34.0242,-118.3002
"5524",220214324,"08/04/2022 12:00:00 AM",2110,2,"Rampart",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0559,-118.2842
"5525",232115011,"10/07/2023 12:00:00 AM",1844,21,"Topanga",522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,"","",101,"STREET",34.1901,-118.5975
"5526",200917496,"11/20/2020 12:00:00 AM",1200,9,"Van Nuys",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,"X","X",203,"OTHER BUSINESS",34.1721,-118.4487
"5527",221507733,"03/30/2022 12:00:00 AM",1800,15,"N Hollywood",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",108,"PARKING LOT",34.2012,-118.3779
"5528",241407177,"02/28/2024 12:00:00 AM",1354,14,"Pacific",354,"THEFT OF IDENTITY",24,"F","W",501,"SINGLE FAMILY DWELLING",33.9593,-118.3862
"5529",211311061,"06/11/2021 12:00:00 AM",1630,13,"Newton",624,"BATTERY - SIMPLE ASSAULT",46,"F","B",101,"STREET",34.0384,-118.2464
"5530",210620420,"12/14/2021 12:00:00 AM",1100,6,"Hollywood",310,"BURGLARY",69,"M","W",501,"SINGLE FAMILY DWELLING",34.0981,-118.3136
"5531",221908921,"04/30/2022 12:00:00 AM",1700,19,"Mission",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,"X","X",704,"ELEMENTARY SCHOOL",34.2392,-118.461
"5532",221319303,"10/14/2022 12:00:00 AM",50,13,"Newton",761,"BRANDISH WEAPON",39,"M","H",101,"STREET",34.0131,-118.2728
"5533",220617171,"10/07/2022 12:00:00 AM",1100,6,"Hollywood",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",34.0993,-118.3077
"5534",211614614,"12/24/2021 12:00:00 AM",1500,16,"Foothill",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",34.2557,-118.411
"5535",232008275,"04/14/2023 12:00:00 AM",635,20,"Olympic",888,"TRESPASSING",0,"X","X",905,"MTA - RED LINE - WILSHIRE/VERMONT",34.0652,-118.2878
"5536",221914575,"09/17/2022 12:00:00 AM",1100,19,"Mission",330,"BURGLARY FROM VEHICLE",53,"F","O",108,"PARKING LOT",34.2217,-118.4312
"5537",220205302,"01/27/2022 12:00:00 AM",1,2,"Rampart",210,"ROBBERY",43,"M","H",101,"STREET",34.0682,-118.2739
"5538",211405472,"01/25/2021 12:00:00 AM",1449,14,"Pacific",522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",27,"M","H",116,"OTHER/OUTSIDE",33.9984,-118.4391
"5539",210111730,"06/10/2021 12:00:00 AM",239,1,"Central",440,"THEFT PLAIN - PETTY ($950 & UNDER)",25,"F","J",504,"OTHER RESIDENCE",34.0438,-118.2634
"5540",211317570,"10/17/2021 12:00:00 AM",2030,13,"Newton",433,"DRIVING WITHOUT OWNER CONSENT (DWOC)",0,"X","X",101,"STREET",34.0179,-118.2746
"5541",200909722,"05/15/2020 12:00:00 AM",1015,9,"Van Nuys",440,"THEFT PLAIN - PETTY ($950 & UNDER)",50,"M","A",222,"LAUNDROMAT",34.1867,-118.4575
"5542",232006369,"01/15/2023 12:00:00 AM",21,20,"Olympic",352,"PICKPOCKET",29,"F","W",735,"NIGHT CLUB (OPEN EVENINGS ONLY)",34.0636,-118.3047
"5543",211507366,"03/28/2021 12:00:00 AM",2000,15,"N Hollywood",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.1987,-118.4239
"5544",230207008,"03/04/2023 12:00:00 AM",2030,2,"Rampart",624,"BATTERY - SIMPLE ASSAULT",57,"F","W",501,"SINGLE FAMILY DWELLING",34.0858,-118.2978
"5545",221419955,"10/30/2022 12:00:00 AM",2035,14,"Pacific",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",48,"M","W",501,"SINGLE FAMILY DWELLING",33.9933,-118.4388
"5546",231715034,"09/04/2023 12:00:00 AM",1200,17,"Devonshire",354,"THEFT OF IDENTITY",20,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.2811,-118.4699
"5547",221717297,"11/27/2022 12:00:00 AM",1450,17,"Devonshire",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",28,"M","H",717,"HEALTH SPA/GYM",34.2233,-118.5026
"5548",221408428,"03/29/2022 12:00:00 AM",1400,14,"Pacific",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,"F","B",203,"OTHER BUSINESS",33.9894,-118.4189
"5549",242108095,"04/14/2024 12:00:00 AM",932,21,"Topanga",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",55,"F","W",501,"SINGLE FAMILY DWELLING",34.1794,-118.5669
"5550",231015132,"09/17/2023 12:00:00 AM",1440,10,"West Valley",354,"THEFT OF IDENTITY",64,"M","A",501,"SINGLE FAMILY DWELLING",34.1637,-118.5538
"5551",210507843,"04/11/2021 12:00:00 AM",1000,5,"Harbor",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",27,"F","H",101,"STREET",33.7792,-118.2494
"5552",220917023,"12/07/2022 12:00:00 AM",1200,9,"Van Nuys",662,"BUNCO, GRAND THEFT",39,"F","W",501,"SINGLE FAMILY DWELLING",34.1465,-118.4383
"5553",200606555,"02/10/2020 12:00:00 AM",2030,6,"Hollywood",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",23,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.1016,-118.3374
"5554",231511997,"07/07/2023 12:00:00 AM",415,15,"N Hollywood",520,"VEHICLE - ATTEMPT STOLEN",50,"F","H",101,"STREET",34.1849,-118.3801
"5555",211505524,"02/09/2021 12:00:00 AM",2215,15,"N Hollywood",626,"INTIMATE PARTNER - SIMPLE ASSAULT",35,"F","H",122,"VEHICLE, PASSENGER/TRUCK",34.2031,-118.4182
"5556",231917208,"11/28/2023 12:00:00 AM",1,19,"Mission",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",34,"M","K",101,"STREET",34.2608,-118.4564
"5557",210111839,"06/11/2021 12:00:00 AM",1800,1,"Central",310,"BURGLARY",0,"M","O",120,"STORAGE SHED",34.0358,-118.2345
"5558",231114274,"10/07/2023 12:00:00 AM",1400,11,"Northeast",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",34.1123,-118.2536
"5559",221009996,"06/03/2022 12:00:00 AM",1,10,"West Valley",310,"BURGLARY",0,"M","W",210,"RESTAURANT/FAST FOOD",34.2012,-118.4866
"5560",231820860,"12/16/2023 12:00:00 AM",210,18,"Southeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",29,"F","B",501,"SINGLE FAMILY DWELLING",33.9305,-118.2349
"5561",211214670,"06/27/2021 12:00:00 AM",2230,12,"77th Street",310,"BURGLARY",59,"M","B",501,"SINGLE FAMILY DWELLING",33.982,-118.3206
"5562",201104559,"01/13/2020 12:00:00 AM",1100,11,"Northeast",901,"VIOLATION OF RESTRAINING ORDER",59,"F","H",108,"PARKING LOT",34.1178,-118.2488
"5563",201407117,"02/23/2020 12:00:00 AM",1430,14,"Pacific",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",68,"F","O",501,"SINGLE FAMILY DWELLING",33.9843,-118.4278
"5564",221421125,"12/16/2022 12:00:00 AM",645,14,"Pacific",330,"BURGLARY FROM VEHICLE",36,"F","H",123,"PARKING UNDERGROUND/BUILDING",33.9456,-118.3797
"5565",230315763,"08/27/2023 12:00:00 AM",1400,3,"Southwest",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",34.0311,-118.3384
"5566",221419689,"11/11/2022 12:00:00 AM",100,14,"Pacific",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",45,"F","W",104,"DRIVEWAY",33.9885,-118.4237
"5567",200212149,"07/04/2020 12:00:00 AM",720,2,"Rampart",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,"M","H",102,"SIDEWALK",34.0547,-118.2729
"5568",210509719,"05/30/2021 12:00:00 AM",1035,5,"Harbor",310,"BURGLARY",0,"X","X",239,"MEDICAL MARIJUANA FACILITIES/BUSINESSES",33.78,-118.2631
"5569",220605082,"01/24/2022 12:00:00 AM",2330,6,"Hollywood",310,"BURGLARY",68,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0944,-118.3495
"5570",221607158,"04/08/2022 12:00:00 AM",1600,16,"Foothill",624,"BATTERY - SIMPLE ASSAULT",49,"F","H",101,"STREET",34.2157,-118.3703
"5571",211109161,"05/31/2021 12:00:00 AM",1647,11,"Northeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",38,"F","H",501,"SINGLE FAMILY DWELLING",34.0978,-118.2293
"5572",230814578,"09/03/2023 12:00:00 AM",1515,8,"West LA",440,"THEFT PLAIN - PETTY ($950 & UNDER)",25,"F","O",504,"OTHER RESIDENCE",34.0484,-118.4544
"5573",230516821,"11/26/2023 12:00:00 AM",1600,5,"Harbor",520,"VEHICLE - ATTEMPT STOLEN",67,"F","W",101,"STREET",33.7361,-118.3012
"5574",221226106,"12/25/2022 12:00:00 AM",30,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",49,"F","H",501,"SINGLE FAMILY DWELLING",34.0006,-118.2856
"5575",242008940,"03/01/2022 12:00:00 AM",1200,20,"Olympic",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",24,"F","O",501,"SINGLE FAMILY DWELLING",34.0731,-118.289
"5576",201004470,"01/11/2020 12:00:00 AM",1300,10,"West Valley",330,"BURGLARY FROM VEHICLE",62,"F","B",101,"STREET",34.1885,-118.4953
"5577",220811294,"06/28/2022 12:00:00 AM",1022,8,"West LA",442,"SHOPLIFTING - PETTY THEFT ($950 & UNDER)",0,"X","X",406,"OTHER STORE",34.0623,-118.4434
"5578",230912381,"07/27/2023 12:00:00 AM",1900,9,"Van Nuys",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",34.1739,-118.44
"5579",240608052,"03/24/2024 12:00:00 AM",1607,6,"Hollywood",442,"SHOPLIFTING - PETTY THEFT ($950 & UNDER)",0,"X","X",203,"OTHER BUSINESS",34.0981,-118.3092
"5580",230614044,"08/19/2023 12:00:00 AM",1305,6,"Hollywood",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,"M","B",101,"STREET",34.0889,-118.3386
"5581",210104606,"01/13/2021 12:00:00 AM",25,1,"Central",330,"BURGLARY FROM VEHICLE",38,"F","W",108,"PARKING LOT",34.0615,-118.247
"5582",231215551,"07/12/2023 12:00:00 AM",730,12,"77th Street",626,"INTIMATE PARTNER - SIMPLE ASSAULT",20,"F","B",101,"STREET",33.9797,-118.3265
"5583",210904436,"01/13/2021 12:00:00 AM",2100,9,"Van Nuys",946,"OTHER MISCELLANEOUS CRIME",70,"F","O",140,"BALCONY*",34.1794,-118.4225
"5584",211808177,"03/25/2021 12:00:00 AM",1820,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,"F","B",104,"DRIVEWAY",33.9555,-118.2871
"5585",220616823,"09/26/2022 12:00:00 AM",940,6,"Hollywood",354,"THEFT OF IDENTITY",56,"M","W",501,"SINGLE FAMILY DWELLING",34.1048,-118.3398
"5586",210707208,"03/29/2021 12:00:00 AM",1440,7,"Wilshire",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",49,"M","H",102,"SIDEWALK",34.0517,-118.3676
"5587",220908854,"05/05/2022 12:00:00 AM",1640,9,"Van Nuys",210,"ROBBERY",15,"M","W",101,"STREET",34.1725,-118.4268
"5588",221709896,"05/27/2022 12:00:00 AM",1300,17,"Devonshire",354,"THEFT OF IDENTITY",19,"M","H",501,"SINGLE FAMILY DWELLING",34.2559,-118.4849
"5589",230813832,"08/28/2023 12:00:00 AM",845,8,"West LA",624,"BATTERY - SIMPLE ASSAULT",31,"F","O",101,"STREET",34.0534,-118.494
"5590",231320032,"10/31/2023 12:00:00 AM",1830,13,"Newton",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",31,"M","H",122,"VEHICLE, PASSENGER/TRUCK",34.0149,-118.2709
"5591",201105111,"01/26/2020 12:00:00 AM",1830,11,"Northeast",624,"BATTERY - SIMPLE ASSAULT",24,"M","H",109,"PARK/PLAYGROUND",34.1192,-118.3004
"5592",230119177,"09/01/2023 12:00:00 AM",425,1,"Central",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33,"F","W",122,"VEHICLE, PASSENGER/TRUCK",34.0415,-118.262
"5593",201000748,"06/26/2020 12:00:00 AM",450,10,"West Valley",330,"BURGLARY FROM VEHICLE",36,"M","H",101,"STREET",34.2012,-118.5588
"5594",210700662,"07/04/2021 12:00:00 AM",915,7,"Wilshire",946,"OTHER MISCELLANEOUS CRIME",26,"M","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0674,-118.349
"5595",202005885,"02/09/2020 12:00:00 AM",1600,20,"Olympic",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.0418,-118.309
"5596",210706510,"03/09/2021 12:00:00 AM",1900,7,"Wilshire",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.038,-118.3237
"5597",201900556,"01/24/2020 12:00:00 AM",745,19,"Mission",310,"BURGLARY",54,"F","H",501,"SINGLE FAMILY DWELLING",34.3003,-118.4639
"5598",220614264,"08/06/2022 12:00:00 AM",1609,6,"Hollywood",210,"ROBBERY",22,"M","O",501,"SINGLE FAMILY DWELLING",34.0952,-118.3727
"5599",230904435,"01/12/2023 12:00:00 AM",355,9,"Van Nuys",310,"BURGLARY",35,"M","O",721,"HIGH SCHOOL",34.1576,-118.429
"5600",240809827,"07/27/2024 12:00:00 AM",2150,8,"West LA",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.0321,-118.4399
"5601",230807675,"03/19/2023 12:00:00 AM",910,8,"West LA",440,"THEFT PLAIN - PETTY ($950 & UNDER)",40,"M","W",702,"OFFICE BUILDING/OFFICE",34.0495,-118.4609
"5602",240304120,"01/03/2024 12:00:00 AM",730,3,"Southwest",470,"TILL TAP - GRAND THEFT ($950.01 & OVER)",27,"M","B",501,"SINGLE FAMILY DWELLING",34.0195,-118.3489
"5603",222013006,"08/05/2022 12:00:00 AM",1900,20,"Olympic",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,"F","W",101,"STREET",34.0455,-118.3041
"5604",221407373,"03/11/2022 12:00:00 AM",1900,14,"Pacific",310,"BURGLARY",0,"X","X",203,"OTHER BUSINESS",33.9901,-118.4726
"5605",201410712,"05/10/2020 12:00:00 AM",1000,14,"Pacific",625,"OTHER ASSAULT",69,"M","W",101,"STREET",33.9539,-118.447
"5606",211004010,"12/30/2020 12:00:00 AM",600,10,"West Valley",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",36,"M","W",721,"HIGH SCHOOL",34.2174,-118.5492
"5607",230704931,"01/22/2023 12:00:00 AM",45,7,"Wilshire",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,"X","X",118,"CONSTRUCTION SITE",34.0374,-118.3742
"5608",211612972,"10/31/2021 12:00:00 AM",610,16,"Foothill",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,"M","H",101,"STREET",34.2797,-118.4176
"5609",222107436,"03/29/2022 12:00:00 AM",2000,21,"Topanga",626,"INTIMATE PARTNER - SIMPLE ASSAULT",21,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.1992,-118.6029
"5610",201713726,"01/01/2020 12:00:00 AM",1,17,"Devonshire",812,"CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)",9,"F","W",501,"SINGLE FAMILY DWELLING",34.2281,-118.4913
"5611",220911632,"07/08/2022 12:00:00 AM",930,9,"Van Nuys",649,"DOCUMENT FORGERY / STOLEN FELONY",65,"M","W",203,"OTHER BUSINESS",34.1929,-118.4487
"5612",221611814,"08/26/2022 12:00:00 AM",1400,16,"Foothill",624,"BATTERY - SIMPLE ASSAULT",51,"F","H",501,"SINGLE FAMILY DWELLING",34.2625,-118.436
"5613",221414448,"07/29/2022 12:00:00 AM",1200,14,"Pacific",520,"VEHICLE - ATTEMPT STOLEN",36,"F","W",101,"STREET",33.9717,-118.4216
"5614",200114357,"07/05/2020 12:00:00 AM",830,1,"Central",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,"F","W",101,"STREET",34.0442,-118.2439
"5615",222017703,"11/23/2022 12:00:00 AM",1041,20,"Olympic",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",36,"M","O",501,"SINGLE FAMILY DWELLING",34.0674,-118.2929
"5616",222018644,"09/09/2022 12:00:00 AM",1655,20,"Olympic",440,"THEFT PLAIN - PETTY ($950 & UNDER)",31,"M","K",402,"MARKET",34.0578,-118.2916
"5617",211108753,"04/30/2021 12:00:00 AM",1200,11,"Northeast",354,"THEFT OF IDENTITY",92,"F","W",501,"SINGLE FAMILY DWELLING",34.0859,-118.2655
"5618",200416020,"12/16/2020 12:00:00 AM",1800,4,"Hollenbeck",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",34.0355,-118.2183
"5619",201821339,"11/29/2020 12:00:00 AM",1915,18,"Southeast",753,"DISCHARGE FIREARMS/SHOTS FIRED",0,"X","X",101,"STREET",33.9247,-118.2739
"5620",201917041,"11/17/2020 12:00:00 AM",2130,19,"Mission",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,"M","H",101,"STREET",34.2969,-118.4217
"5621",201208906,"01/27/2020 12:00:00 AM",800,12,"77th Street",354,"THEFT OF IDENTITY",37,"F","B",501,"SINGLE FAMILY DWELLING",33.9627,-118.3068
"5622",241206829,"02/17/2024 12:00:00 AM",1520,12,"77th Street",624,"BATTERY - SIMPLE ASSAULT",38,"F","B",501,"SINGLE FAMILY DWELLING",33.9765,-118.3265
"5623",231320938,"10/07/2023 12:00:00 AM",700,13,"Newton",626,"INTIMATE PARTNER - SIMPLE ASSAULT",33,"F","W",501,"SINGLE FAMILY DWELLING",34.0259,-118.2639
"5624",241404415,"01/07/2024 12:00:00 AM",1031,14,"Pacific",901,"VIOLATION OF RESTRAINING ORDER",48,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",33.9855,-118.4373
"5625",210121803,"12/08/2021 12:00:00 AM",1605,1,"Central",330,"BURGLARY FROM VEHICLE",37,"F","H",101,"STREET",34.0473,-118.2425
"5626",241405058,"01/24/2024 12:00:00 AM",2045,14,"Pacific",440,"THEFT PLAIN - PETTY ($950 & UNDER)",47,"M","W",108,"PARKING LOT",33.9444,-118.371
"5627",230904911,"01/25/2023 12:00:00 AM",1200,9,"Van Nuys",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",22,"F","H",108,"PARKING LOT",34.2131,-118.4584
"5628",201207359,"02/17/2020 12:00:00 AM",2000,12,"77th Street",510,"VEHICLE - STOLEN",0,"","",101,"STREET",33.961,-118.2717
"5629",210307359,"03/11/2021 12:00:00 AM",1530,3,"Southwest",662,"BUNCO, GRAND THEFT",78,"M","H",108,"PARKING LOT",34.0272,-118.3351
"5630",202117258,"11/27/2020 12:00:00 AM",1100,21,"Topanga",860,"BATTERY WITH SEXUAL CONTACT",14,"F","H",222,"LAUNDROMAT",34.2139,-118.6103
"5631",210709502,"06/06/2021 12:00:00 AM",1900,7,"Wilshire",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.0415,-118.3289
"5632",211104440,"01/09/2021 12:00:00 AM",1200,11,"Northeast",354,"THEFT OF IDENTITY",29,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.1119,-118.1963
"5633",212113721,"09/08/2021 12:00:00 AM",2130,21,"Topanga",330,"BURGLARY FROM VEHICLE",34,"M","I",108,"PARKING LOT",34.1865,-118.6103
"5634",201706404,"02/23/2020 12:00:00 AM",2100,17,"Devonshire",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",20,"M","H",121,"YARD (RESIDENTIAL/BUSINESS)",34.2272,-118.5471
"5635",221009668,"05/25/2022 12:00:00 AM",1400,10,"West Valley",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",41,"M","W",501,"SINGLE FAMILY DWELLING",34.2157,-118.5317
"5636",210609802,"05/15/2021 12:00:00 AM",1340,6,"Hollywood",888,"TRESPASSING",0,"X","X",301,"GAS STATION",0,0
"5637",210510630,"06/21/2021 12:00:00 AM",2100,5,"Harbor",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",60,"F","W",504,"OTHER RESIDENCE",33.7795,-118.2715
"5638",240908213,"04/16/2024 12:00:00 AM",1800,9,"Van Nuys",480,"BIKE - STOLEN",43,"F","W",121,"YARD (RESIDENTIAL/BUSINESS)",34.1504,-118.4312
"5639",230707601,"03/24/2023 12:00:00 AM",1045,7,"Wilshire",624,"BATTERY - SIMPLE ASSAULT",53,"M","W",102,"SIDEWALK",34.0589,-118.3453
"5640",231315260,"08/06/2023 12:00:00 AM",2300,13,"Newton",624,"BATTERY - SIMPLE ASSAULT",16,"F","H",501,"SINGLE FAMILY DWELLING",34.0216,-118.2531
"5641",241213693,"07/15/2024 12:00:00 AM",1345,12,"77th Street",440,"THEFT PLAIN - PETTY ($950 & UNDER)",29,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",33.9942,-118.2842
"5642",231906646,"12/29/2022 12:00:00 AM",830,19,"Mission",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",59,"F","H",501,"SINGLE FAMILY DWELLING",34.2337,-118.4553
"5643",240806729,"12/11/2023 12:00:00 AM",1100,8,"West LA",354,"THEFT OF IDENTITY",48,"F","W",501,"SINGLE FAMILY DWELLING",34.1111,-118.4466
"5644",231908073,"12/01/2020 12:00:00 AM",1250,19,"Mission",354,"THEFT OF IDENTITY",51,"M","H",501,"SINGLE FAMILY DWELLING",34.3236,-118.4383
"5645",202106169,"02/17/2020 12:00:00 AM",1503,21,"Topanga",440,"THEFT PLAIN - PETTY ($950 & UNDER)",58,"F","H",711,"ARCADE,GAME ROOM/VIDEO GAMES (EXAMPLE CHUCKIE CHEESE)*",34.1793,-118.5905
"5646",230805659,"02/08/2023 12:00:00 AM",322,8,"West LA",330,"BURGLARY FROM VEHICLE",30,"M","W",104,"DRIVEWAY",34.0708,-118.4592
"5647",201516582,"10/20/2020 12:00:00 AM",1600,15,"N Hollywood",510,"VEHICLE - STOLEN",0,"","",707,"GARAGE/CARPORT",34.1577,-118.371
"5648",240908755,"05/04/2024 12:00:00 AM",1625,9,"Van Nuys",626,"INTIMATE PARTNER - SIMPLE ASSAULT",36,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.2011,-118.4641
"5649",222010061,"05/17/2022 12:00:00 AM",1710,20,"Olympic",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,"X","X",210,"RESTAURANT/FAST FOOD",34.0653,-118.3091
"5650",231205969,"02/02/2023 12:00:00 AM",37,12,"77th Street",354,"THEFT OF IDENTITY",35,"F","B",501,"SINGLE FAMILY DWELLING",33.9627,-118.3068
"5651",221713724,"09/18/2022 12:00:00 AM",2150,17,"Devonshire",624,"BATTERY - SIMPLE ASSAULT",38,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.2442,-118.5362
"5652",231611147,"08/11/2023 12:00:00 AM",1900,16,"Foothill",440,"THEFT PLAIN - PETTY ($950 & UNDER)",69,"F","H",710,"OTHER PREMISE",34.2469,-118.4195
"5653",231014811,"10/14/2023 12:00:00 AM",2300,10,"West Valley",310,"BURGLARY",0,"M","W",222,"LAUNDROMAT",34.1939,-118.4749
"5654",210409774,"04/30/2021 12:00:00 AM",1505,4,"Hollenbeck",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",65,"F","W",123,"PARKING UNDERGROUND/BUILDING",34.0983,-118.1828
